Image,Id,exists,valid,error,width,height,mode,needs_rgb_conversion
1a613e06f.jpg,w_16dfac7,True,True,,1050,656,RGB,False
1a61a7e4c.jpg,w_0d98e43,True,True,,1050,600,RGB,False
1a6329d4f.jpg,w_67fa427,True,True,,1050,600,RGB,False
1a651a179.jpg,new_whale,True,True,,1050,600,RGB,False
1a65af877.jpg,new_whale,True,True,,822,471,L,True
1a680c281.jpg,new_whale,True,True,,1050,525,RGB,False
1a699ad15.jpg,new_whale,True,True,,1050,767,RGB,False
1a6a94dad.jpg,w_59088ff,True,True,,1050,700,RGB,False
1a6af7675.jpg,new_whale,True,True,,1050,700,RGB,False
1a6d5f5c5.jpg,new_whale,True,True,,801,458,L,True
1a71a8e55.jpg,w_2964e0b,True,True,,1021,681,RGB,False
1a75be866.jpg,new_whale,True,True,,849,566,RGB,False
1a7607dca.jpg,new_whale,True,True,,1050,525,RGB,False
1a7817b5c.jpg,new_whale,True,True,,1050,450,RGB,False
1a7911a5e.jpg,w_d7aad03,True,True,,1050,265,RGB,False
1a7c4bd90.jpg,new_whale,True,True,,1050,407,RGB,False
1a7c60842.jpg,new_whale,True,True,,1050,526,RGB,False
1a7d55db5.jpg,w_0fdde23,True,True,,1050,591,RGB,False
1a7ef12a1.jpg,w_03ea6f9,True,True,,1050,525,RGB,False
1a7f9b78f.jpg,w_d236b51,True,True,,483,322,L,True
1a885c4cc.jpg,new_whale,True,True,,1050,771,RGB,False
1a8b11664.jpg,new_whale,True,True,,1146,746,L,True
1a8c5bec8.jpg,new_whale,True,True,,700,500,L,True
1a8c7651a.jpg,w_4e63f7a,True,True,,1050,437,RGB,False
1a8f54914.jpg,w_5f54045,True,True,,1348,332,L,True
1a8fc4109.jpg,w_afb4a42,True,True,,1050,525,RGB,False
1a8fd1c27.jpg,w_022b708,True,True,,1050,700,RGB,False
1a9116d41.jpg,w_9f2fb13,True,True,,1050,675,RGB,False
1a938ff61.jpg,new_whale,True,True,,3630,606,L,True
1a93fdadc.jpg,w_b7cf3f5,True,True,,1050,525,RGB,False
1a951c7cd.jpg,w_fd6a3ad,True,True,,1050,450,RGB,False
1a9aae807.jpg,w_9eb2d2a,True,True,,1050,450,RGB,False
1a9c5c970.jpg,w_789c969,True,True,,1050,600,RGB,False
1a9cac968.jpg,w_412b5ad,True,True,,1050,700,RGB,False
1aa29a4e6.jpg,new_whale,True,True,,1050,389,RGB,False
1aa32c05c.jpg,new_whale,True,True,,1028,499,L,True
1aa6dbadf.jpg,w_bfe77d0,True,True,,1050,700,RGB,False
1aab49def.jpg,w_75f6ffa,True,True,,1050,450,RGB,False
1ab01ffd9.jpg,new_whale,True,True,,1050,600,L,True
1ab1a407a.jpg,new_whale,True,True,,700,500,L,True
1ab5c3713.jpg,w_fd3e556,True,True,,1000,652,RGB,False
1ab5e0f55.jpg,w_8b86b95,True,True,,1050,333,RGB,False
1ab6b1cbd.jpg,new_whale,True,True,,1050,321,RGB,False
1ab721d64.jpg,w_263fcb0,True,True,,693,181,RGB,False
1ab835550.jpg,w_72ab123,True,True,,1050,265,RGB,False
1ab9277c0.jpg,w_488865e,True,True,,1050,591,RGB,False
1abac94db.jpg,new_whale,True,True,,1050,277,RGB,False
1abb876d4.jpg,w_70e9661,True,True,,579,228,RGB,False
1abbe795d.jpg,new_whale,True,True,,1050,681,RGB,False
1abfec724.jpg,w_1f0cf0a,True,True,,1050,418,RGB,False
1ac3308d9.jpg,new_whale,True,True,,948,474,RGB,False
1ac3c3ee9.jpg,w_5a2634c,True,True,,1050,700,RGB,False
1ac45f4f8.jpg,w_5e5fec6,True,True,,1050,700,RGB,False
1ac92ae82.jpg,w_9697236,True,True,,1050,564,RGB,False
1acc3891c.jpg,w_88e4537,True,True,,1050,591,RGB,False
1ad11bc4c.jpg,w_14461a7,True,True,,1050,700,RGB,False
1ad1d059b.jpg,w_94f4850,True,True,,900,600,RGB,False
1ad7f8b64.jpg,new_whale,True,True,,1050,504,RGB,False
1ad877c42.jpg,w_6279534,True,True,,1050,600,RGB,False
1adaeb596.jpg,new_whale,True,True,,1050,700,RGB,False
1adc0b88b.jpg,w_6ca173f,True,True,,1050,555,RGB,False
1adc2ace1.jpg,w_8003858,True,True,,1050,384,RGB,False
1ae5bd616.jpg,new_whale,True,True,,840,420,RGB,False
1ae99f0c3.jpg,w_4516ff1,True,True,,1050,494,RGB,False
1aeca4616.jpg,w_dee1053,True,True,,216,103,RGB,False
1aef9f8dd.jpg,new_whale,True,True,,1050,525,RGB,False
1af15177d.jpg,w_902d8ef,True,True,,1050,525,RGB,False
1af290928.jpg,w_9072933,True,True,,1050,528,RGB,False
1afb8e74a.jpg,w_7d06258,True,True,,1050,371,RGB,False
1b037b482.jpg,new_whale,True,True,,700,400,L,True
1b060b73c.jpg,w_6a8bad9,True,True,,1050,223,RGB,False
1b0a4330a.jpg,new_whale,True,True,,1050,600,L,True
1b0b43837.jpg,w_c896384,True,True,,1050,600,RGB,False
1b0b9868c.jpg,w_c6b4d61,True,True,,1050,600,RGB,False
1b0ce8326.jpg,w_93d7617,True,True,,1050,450,RGB,False
1b0de7bd9.jpg,w_1daae48,True,True,,1050,700,RGB,False
1b0fe3f56.jpg,new_whale,True,True,,1050,525,RGB,False
1b10e61c5.jpg,w_022b708,True,True,,879,584,RGB,False
1b138a68f.jpg,w_61d48c9,True,True,,1050,701,RGB,False
1b13da868.jpg,w_1af6b9a,True,True,,1050,700,RGB,False
1b1444878.jpg,new_whale,True,True,,634,362,RGB,False
1b1a4668e.jpg,w_ae393cd,True,True,,1050,366,RGB,False
1b1f50d11.jpg,w_2856c57,True,True,,640,379,RGB,False
1b1fb1781.jpg,new_whale,True,True,,1050,493,RGB,False
1b20c454d.jpg,w_b2af5eb,True,True,,1050,700,RGB,False
1b20f74fb.jpg,w_7c718f4,True,True,,1050,361,RGB,False
1b26c86ba.jpg,new_whale,True,True,,510,340,RGB,False
1b26f7cd0.jpg,w_25085e0,True,True,,1050,630,RGB,False
1b2bc97d6.jpg,new_whale,True,True,,1050,328,RGB,False
1b2e8ad8a.jpg,new_whale,True,True,,886,591,RGB,False
1b318d547.jpg,w_6fc8edc,True,True,,1050,272,RGB,False
1b32860bb.jpg,new_whale,True,True,,700,500,L,True
1b3d1fa16.jpg,new_whale,True,True,,960,634,RGB,False
1b3fe3f74.jpg,new_whale,True,True,,879,584,RGB,False
1b40c89bd.jpg,w_700ebb4,True,True,,1050,600,RGB,False
1b476a18e.jpg,new_whale,True,True,,1050,479,RGB,False
1b4b8ca93.jpg,w_d97c490,True,True,,1050,700,RGB,False
1b4de77c7.jpg,w_9227ca2,True,True,,1008,672,RGB,False
1b4efbd5c.jpg,new_whale,True,True,,879,584,RGB,False
1b5501c54.jpg,new_whale,True,True,,750,414,RGB,False
1b5515c1e.jpg,w_3feca90,True,True,,1043,695,RGB,False
1b5630372.jpg,w_b6de8e1,True,True,,1050,600,RGB,False
1b5810123.jpg,w_15bf4be,True,True,,1050,346,RGB,False
1b58417be.jpg,new_whale,True,True,,560,240,RGB,False
1b59524ac.jpg,w_3a63e33,True,True,,1050,525,RGB,False
1b5af590f.jpg,w_ec0e6ed,True,True,,1050,700,RGB,False
1b5d4debb.jpg,w_8d0a2a2,True,True,,1050,696,RGB,False
1b5e29e51.jpg,new_whale,True,True,,1050,525,RGB,False
1b5f121ab.jpg,w_b71ac68,True,True,,1018,581,RGB,False
1b659bbe7.jpg,w_336e046,True,True,,716,308,RGB,False
1b6af70d0.jpg,w_0531ad5,True,True,,1050,308,RGB,False
1b6b19422.jpg,w_fa8c44c,True,True,,1050,600,RGB,False
1b6b6961a.jpg,w_6e97ef4,True,True,,1050,856,RGB,False
1b6b6f416.jpg,w_48619b3,True,True,,1050,296,RGB,False
1b6ee22d2.jpg,new_whale,True,True,,1044,696,RGB,False
1b73fa7b0.jpg,w_80d945b,True,True,,1050,450,RGB,False
1b765a817.jpg,w_be3f623,True,True,,1050,700,RGB,False
1b7713fbd.jpg,new_whale,True,True,,1050,450,RGB,False
1b793d2be.jpg,w_ca11f46,True,True,,864,458,RGB,False
1b7c93ce4.jpg,w_6cda039,True,True,,1050,700,RGB,False
1b7d73582.jpg,w_dab2353,True,True,,1050,525,RGB,False
1b7e0681e.jpg,new_whale,True,True,,1050,846,RGB,False
1b846a215.jpg,w_9cc2050,True,True,,1050,550,RGB,False
1b8b60f45.jpg,new_whale,True,True,,1050,759,RGB,False
1b8dbfabf.jpg,w_2ed0d2f,True,True,,1050,560,RGB,False
1b9802231.jpg,w_a3d2008,True,True,,1050,491,RGB,False
1b997e6d3.jpg,w_53215c6,True,True,,1050,371,RGB,False
1b9c5f608.jpg,new_whale,True,True,,1050,380,RGB,False
1b9f1b366.jpg,w_f0eddab,True,True,,989,318,RGB,False
1b9f3f777.jpg,new_whale,True,True,,1050,525,RGB,False
1ba60a369.jpg,w_6e0afa2,True,True,,636,418,L,True
1ba9ba972.jpg,new_whale,True,True,,1050,330,RGB,False
1bace5b9c.jpg,new_whale,True,True,,1050,398,RGB,False
1bad21820.jpg,w_90abfeb,True,True,,1050,700,RGB,False
1bb0c48cd.jpg,w_d72771c,True,True,,1050,700,RGB,False
1bb486b25.jpg,w_e2372d6,True,True,,1050,485,RGB,False
1bb5078ef.jpg,new_whale,True,True,,1050,715,RGB,False
1bb661148.jpg,w_7d724a2,True,True,,1050,700,RGB,False
1bb70c1aa.jpg,w_73282ec,True,True,,1050,700,RGB,False
1bb82d34d.jpg,w_5c51475,True,True,,1050,700,RGB,False
1bb8d7847.jpg,w_d52a837,True,True,,858,490,RGB,False
1bb99db65.jpg,new_whale,True,True,,835,358,RGB,False
1bbbba4a7.jpg,new_whale,True,True,,1050,700,RGB,False
1bbd1dade.jpg,w_1006b9c,True,True,,1050,520,RGB,False
1bbd4219a.jpg,new_whale,True,True,,1050,507,RGB,False
1bbd772ab.jpg,w_f61b957,True,True,,1050,290,RGB,False
1bc6642e3.jpg,w_cbb15d2,True,True,,500,394,RGB,False
1bc7d373b.jpg,new_whale,True,True,,1050,455,RGB,False
1bcb76186.jpg,new_whale,True,True,,1050,715,RGB,False
1bce2c04b.jpg,w_de3713f,True,True,,1050,600,L,True
1bd7e5266.jpg,new_whale,True,True,,700,500,L,True
1bd9636de.jpg,w_75d4e65,True,True,,1050,344,RGB,False
1be328400.jpg,w_d6f0be4,True,True,,1021,642,L,True
1be4a9c0e.jpg,new_whale,True,True,,1050,701,RGB,False
1be9ea254.jpg,w_4a28f21,True,True,,1050,616,RGB,False
1bef9ce28.jpg,w_193f83c,True,True,,1050,600,RGB,False
1bf081136.jpg,new_whale,True,True,,1050,784,RGB,False
1bf354e8d.jpg,w_e8c5ff0,True,True,,1050,600,RGB,False
1bf96ebc7.jpg,new_whale,True,True,,1050,489,RGB,False
1bfa20d9e.jpg,w_5d5c6a6,True,True,,1050,418,RGB,False
1bfa5bfca.jpg,new_whale,True,True,,1516,493,L,True
1bfc1f6d7.jpg,new_whale,True,True,,700,500,L,True
1bfcfc9bb.jpg,new_whale,True,True,,1050,450,RGB,False
1bfe72a25.jpg,w_e022d1b,True,True,,1050,450,RGB,False
1c0363602.jpg,new_whale,True,True,,1026,684,RGB,False
1c054f43b.jpg,w_2112103,True,True,,1050,600,RGB,False
1c0cd060b.jpg,w_7983f71,True,True,,1050,600,L,True
1c11e4f25.jpg,w_0369a5c,True,True,,1050,600,RGB,False
1c14133e6.jpg,w_533f9ea,True,True,,506,361,RGB,False
1c1493107.jpg,new_whale,True,True,,880,508,RGB,False
1c1a6c7ec.jpg,w_0749e87,True,True,,1021,416,RGB,False
1c2536557.jpg,w_f16afc2,True,True,,1050,600,RGB,False
1c25b4986.jpg,w_96c6613,True,True,,1050,456,RGB,False
1c26a71ef.jpg,w_0749e87,True,True,,883,175,RGB,False
1c26e9930.jpg,w_778e474,True,True,,911,391,RGB,False
1c2723346.jpg,w_9a1a810,True,True,,1050,450,RGB,False
1c2cb6ab7.jpg,w_3cd4d35,True,True,,630,362,RGB,False
1c324f6c3.jpg,new_whale,True,True,,700,401,L,True
1c351b88e.jpg,w_f48451c,True,True,,1050,700,RGB,False
1c3a2c68c.jpg,w_3a34d6f,True,True,,639,195,RGB,False
1c3d3e7bc.jpg,new_whale,True,True,,772,646,RGB,False
1c3dd82d6.jpg,new_whale,True,True,,1050,600,RGB,False
1c3e574ea.jpg,w_8c83452,True,True,,1050,426,RGB,False
1c3f19845.jpg,new_whale,True,True,,642,303,RGB,False
1c3f8705b.jpg,new_whale,True,True,,997,509,L,True
1c4322632.jpg,new_whale,True,True,,1050,525,RGB,False
1c43aede7.jpg,w_79e750b,True,True,,904,389,RGB,False
1c47b1fac.jpg,new_whale,True,True,,1050,612,RGB,False
1c4d62e18.jpg,new_whale,True,True,,1050,450,RGB,False
1c4ddbf03.jpg,w_6d43e1d,True,True,,1050,340,RGB,False
1c4ef590f.jpg,new_whale,True,True,,1050,342,RGB,False
1c565ff94.jpg,w_7830b52,True,True,,1050,411,RGB,False
1c5789294.jpg,w_87e5b68,True,True,,835,358,RGB,False
1c581320f.jpg,new_whale,True,True,,922,518,RGB,False
1c5c40c98.jpg,w_872f131,True,True,,1050,700,RGB,False
1c60066fb.jpg,new_whale,True,True,,955,478,RGB,False
1c684d8f1.jpg,w_dbf6385,True,True,,1050,700,RGB,False
1c68b8fe5.jpg,new_whale,True,True,,1050,520,RGB,False
1c6b71418.jpg,w_efc0825,True,True,,1050,600,RGB,False
1c6f3d562.jpg,w_d0fd41c,True,True,,1050,700,RGB,False
1c771a60e.jpg,w_8beb9f1,True,True,,888,592,RGB,False
1c774ecf9.jpg,new_whale,True,True,,1050,450,RGB,False
1c7b11e82.jpg,w_a6a732d,True,True,,1050,600,RGB,False
1c7d33a7d.jpg,new_whale,True,True,,1050,600,RGB,False
1c7e69992.jpg,new_whale,True,True,,1050,525,RGB,False
1c8b5e93a.jpg,w_cd4cb49,True,True,,1050,700,RGB,False
1c8faecf2.jpg,w_cfcace7,True,True,,1050,433,RGB,False
1c939bebc.jpg,new_whale,True,True,,1050,450,RGB,False
1c950c891.jpg,w_54e7b40,True,True,,1050,272,RGB,False
1c95191fb.jpg,new_whale,True,True,,1050,450,RGB,False
1c99780ca.jpg,new_whale,True,True,,1050,450,RGB,False
1c99ce3ee.jpg,w_84b1b28,True,True,,1050,450,RGB,False
1c9c3c853.jpg,w_c8d5ad5,True,True,,1050,450,RGB,False
1c9c5c9a5.jpg,w_cbd2194,True,True,,1050,600,RGB,False
1ca3aec88.jpg,new_whale,True,True,,2700,528,L,True
1ca47f0b9.jpg,w_1ff168e,True,True,,1016,710,L,True
1ca5cb43f.jpg,w_b3df6bf,True,True,,756,234,RGB,False
1ca8d2f78.jpg,new_whale,True,True,,1050,250,RGB,False
1ca90ee57.jpg,w_3e6cee1,True,True,,1050,600,RGB,False
1cad60dc8.jpg,w_83b2336,True,True,,1050,506,RGB,False
1cadb9277.jpg,w_2df37cc,True,True,,1050,293,RGB,False
1caf008a5.jpg,new_whale,True,True,,740,493,RGB,False
1cb3ef663.jpg,new_whale,True,True,,1050,600,L,True
1cb57f0b9.jpg,w_025911c,True,True,,1050,700,RGB,False
1cb7e70be.jpg,new_whale,True,True,,1050,417,RGB,False
1cb8f292a.jpg,w_23a388d,True,True,,713,408,RGB,False
1cbba3503.jpg,w_19f365e,True,True,,1050,525,RGB,False
1cbcd85d1.jpg,new_whale,True,True,,700,400,L,True
1cc05f07d.jpg,w_89f521e,True,True,,800,533,RGB,False
1cc294ff9.jpg,w_c63c580,True,True,,682,190,RGB,False
1cc308eef.jpg,new_whale,True,True,,1050,666,RGB,False
1cc6523fc.jpg,w_00d50c9,True,True,,1050,719,RGB,False
1cc6aa274.jpg,new_whale,True,True,,1050,600,L,True
1cc6f17d5.jpg,w_a2158b8,True,True,,956,265,L,True
1cc70cd8f.jpg,w_06d2e72,True,True,,1050,700,RGB,False
1cc7f239a.jpg,w_c2de607,True,True,,1050,700,RGB,False
1cc8c1d29.jpg,w_89f6097,True,True,,1050,600,RGB,False
1ccdd3f13.jpg,w_e533679,True,True,,1050,600,L,True
1cd040e23.jpg,w_ae393cd,True,True,,1050,324,RGB,False
1cd35d20d.jpg,new_whale,True,True,,879,584,RGB,False
1cdf8df45.jpg,new_whale,True,True,,746,512,RGB,False
1cdfb47c2.jpg,w_59052ad,True,True,,1050,591,RGB,False
1ce0594d3.jpg,new_whale,True,True,,1050,600,L,True
1ce0b1d68.jpg,w_f6c5343,True,True,,384,313,RGB,False
1ce70682e.jpg,new_whale,True,True,,619,386,RGB,False
1ce709911.jpg,w_8e1cf61,True,True,,596,397,RGB,False
1ce72bddc.jpg,new_whale,True,True,,917,525,L,True
1ce7be818.jpg,new_whale,True,True,,1050,600,RGB,False
1ceace1ef.jpg,w_63d6920,True,True,,1038,738,L,True
1cf255a78.jpg,new_whale,True,True,,1050,678,RGB,False
1cf27ff49.jpg,w_37bc202,True,True,,1050,700,RGB,False
1cf7177ae.jpg,new_whale,True,True,,891,509,RGB,False
1cf723eca.jpg,w_bfcad53,True,True,,997,504,RGB,False
1cf793adc.jpg,w_e01ca20,True,True,,699,399,RGB,False
1cf849fb5.jpg,new_whale,True,True,,1050,278,RGB,False
1cf84a50b.jpg,w_4516d31,True,True,,1050,511,RGB,False
1cf86e920.jpg,new_whale,True,True,,381,254,RGB,False
1cfc8390f.jpg,new_whale,True,True,,1050,701,RGB,False
1cfd25df6.jpg,w_d72771c,True,True,,1050,700,RGB,False
1cff7dff7.jpg,w_f0e9af7,True,True,,1050,705,RGB,False
1cffe26d9.jpg,w_b9ee9d1,True,True,,1050,730,RGB,False
1d06a48f5.jpg,new_whale,True,True,,1050,310,RGB,False
1d06f0c57.jpg,w_bb56867,True,True,,1050,700,RGB,False
1d0738836.jpg,w_70e9661,True,True,,1050,469,RGB,False
1d0a20156.jpg,w_14ece76,True,True,,1050,591,RGB,False
1d0a96bd3.jpg,new_whale,True,True,,1000,652,RGB,False
1d0e8554b.jpg,new_whale,True,True,,1050,700,RGB,False
1d0eccc44.jpg,w_d405854,True,True,,1050,281,RGB,False
1d167d23b.jpg,w_f9eb808,True,True,,1050,501,RGB,False
1d1724085.jpg,new_whale,True,True,,1050,700,RGB,False
1d184a04f.jpg,new_whale,True,True,,991,616,RGB,False
1d1be133d.jpg,new_whale,True,True,,1050,678,RGB,False
1d21707c6.jpg,w_4f6b509,True,True,,1050,450,RGB,False
1d221ce45.jpg,w_53feb91,True,True,,1050,186,RGB,False
1d22e9f77.jpg,w_05d65b9,True,True,,1050,700,RGB,False
1d22f7b5d.jpg,w_560305a,True,True,,1050,700,RGB,False
1d2a71fec.jpg,new_whale,True,True,,1050,450,RGB,False
1d2f48034.jpg,w_aabdf8c,True,True,,1050,346,RGB,False
1d30841d4.jpg,w_0bc078c,True,True,,1050,788,RGB,False
1d323f854.jpg,new_whale,True,True,,1000,714,L,True
1d35bae95.jpg,new_whale,True,True,,1050,600,L,True
1d3b37495.jpg,w_cf5e3ee,True,True,,1050,303,RGB,False
1d3b601f9.jpg,new_whale,True,True,,1050,271,RGB,False
1d3e315ea.jpg,w_b9c99cc,True,True,,1050,525,RGB,False
1d3eb111b.jpg,w_9b5109b,True,True,,1050,274,RGB,False
1d40374cf.jpg,w_2b069ba,True,True,,1050,700,RGB,False
1d41b5795.jpg,new_whale,True,True,,1050,742,RGB,False
1d422d5a5.jpg,w_1257748,True,True,,1050,700,RGB,False
1d454afa1.jpg,w_b7411e8,True,True,,1050,755,RGB,False
1d4bd8607.jpg,w_26b24d4,True,True,,1050,700,RGB,False
1d5333b9a.jpg,w_0a619af,True,True,,1050,335,RGB,False
1d557d65e.jpg,w_6eb10d2,True,True,,1029,588,RGB,False
1d57bd7d3.jpg,new_whale,True,True,,1050,488,RGB,False
1d5cfa27f.jpg,new_whale,True,True,,1050,600,L,True
1d6153877.jpg,new_whale,True,True,,1050,692,RGB,False
1d69780a3.jpg,new_whale,True,True,,1050,821,RGB,False
1d6ccd05a.jpg,w_c3d896a,True,True,,1050,525,RGB,False
1d6f7bc55.jpg,w_7351540,True,True,,920,600,RGB,False
1d6ff1e7b.jpg,w_cda3971,True,True,,1050,508,RGB,False
1d72c0da7.jpg,new_whale,True,True,,1050,754,RGB,False
1d73664e6.jpg,w_e13f4e8,True,True,,1050,699,RGB,False
1d73b0565.jpg,w_3283995,True,True,,541,186,RGB,False
1d75fffd6.jpg,new_whale,True,True,,1050,450,RGB,False
1d76769e9.jpg,new_whale,True,True,,701,500,L,True
1d79d94a3.jpg,new_whale,True,True,,418,179,RGB,False
1d7df45e2.jpg,w_eec42d0,True,True,,560,240,RGB,False
1d84d5906.jpg,w_611d18b,True,True,,1050,601,RGB,False
1d8f0b12d.jpg,w_2b65b34,True,True,,1050,312,RGB,False
1d8fe1e99.jpg,w_ef83760,True,True,,602,159,RGB,False
1d9035f25.jpg,new_whale,True,True,,1050,525,RGB,False
1d908ab25.jpg,new_whale,True,True,,1050,716,RGB,False
1d94946ef.jpg,w_180e241,True,True,,1050,700,RGB,False
1d97c0b49.jpg,new_whale,True,True,,980,653,RGB,False
1d986ddca.jpg,new_whale,True,True,,1050,600,L,True
1d9923ed1.jpg,w_9b3076d,True,True,,1050,267,RGB,False
1d9d0abfb.jpg,w_5773c71,True,True,,1050,509,RGB,False
1d9f3f5e4.jpg,new_whale,True,True,,1050,694,RGB,False
1da636904.jpg,w_966f46a,True,True,,1050,525,RGB,False
1da99f4bb.jpg,w_cbf576c,True,True,,700,500,L,True
1da9b5cb1.jpg,w_9b171a8,True,True,,1050,450,RGB,False
1dac2f0de.jpg,w_b785729,True,True,,768,384,RGB,False
1dad22ad6.jpg,w_cc00be9,True,True,,700,500,L,True
1daf7ca28.jpg,new_whale,True,True,,1050,700,RGB,False
1db0fda46.jpg,w_5a2634c,True,True,,1050,591,RGB,False
1db209fa3.jpg,w_6e6307e,True,True,,1050,425,RGB,False
1db4d78e4.jpg,new_whale,True,True,,968,714,RGB,False
1db59151a.jpg,w_85a8d47,True,True,,1050,450,RGB,False
1dc135d20.jpg,new_whale,True,True,,900,450,RGB,False
1dc511b31.jpg,w_ebdc496,True,True,,1050,600,RGB,False
1dc5372ac.jpg,w_fd3e556,True,True,,1050,750,RGB,False
1dc627165.jpg,new_whale,True,True,,1050,525,RGB,False
1dc83fea8.jpg,new_whale,True,True,,1050,700,RGB,False
1dcd8c109.jpg,w_fd6a3ad,True,True,,1050,600,RGB,False
1dceb7173.jpg,w_f57fb81,True,True,,1050,450,RGB,False
1dd30e7db.jpg,new_whale,True,True,,1050,516,RGB,False
1dd3461de.jpg,new_whale,True,True,,1050,304,RGB,False
1dd376b73.jpg,w_e906edd,True,True,,1050,600,RGB,False
1dd5ae2d8.jpg,w_d9a3c6e,True,True,,1050,450,RGB,False
1dd5aea40.jpg,new_whale,True,True,,300,126,RGB,False
1dd62af88.jpg,new_whale,True,True,,771,442,L,True
1dd66bfee.jpg,w_fd98539,True,True,,626,214,RGB,False
1ddec56e7.jpg,w_0277a07,True,True,,1050,443,RGB,False
1de24ec5c.jpg,new_whale,True,True,,1050,700,RGB,False
1de3325eb.jpg,new_whale,True,True,,1050,231,RGB,False
1de580f9f.jpg,w_9da1811,True,True,,1050,600,RGB,False
1de60246c.jpg,new_whale,True,True,,1050,700,RGB,False
1df0363d8.jpg,new_whale,True,True,,1050,269,RGB,False
1df439ae2.jpg,w_112d2f8,True,True,,968,405,L,True
1dfaf3539.jpg,w_1e9caad,True,True,,1050,425,RGB,False
1e02ea324.jpg,w_bdea26c,True,True,,1050,450,RGB,False
1e084eba1.jpg,w_c1efffb,True,True,,1050,508,RGB,False
1e0be1faf.jpg,new_whale,True,True,,1050,283,RGB,False
1e0c6e796.jpg,w_cefd512,True,True,,1050,727,RGB,False
1e11b5e7e.jpg,new_whale,True,True,,700,500,L,True
1e146a7e1.jpg,w_b93105d,True,True,,1050,450,RGB,False
1e1564553.jpg,w_488865e,True,True,,1050,700,RGB,False
1e16518b1.jpg,w_5c028f2,True,True,,608,229,RGB,False
1e16e861e.jpg,w_10f67bb,True,True,,1050,345,RGB,False
1e1a2f354.jpg,new_whale,True,True,,1050,440,RGB,False
1e1c0314f.jpg,w_faf5287,True,True,,1050,264,RGB,False
1e1d67bac.jpg,w_350bfd5,True,True,,1050,452,RGB,False
1e1f95dd2.jpg,w_e66ced8,True,True,,1050,317,RGB,False
1e20f43bb.jpg,new_whale,True,True,,1050,667,RGB,False
1e210d936.jpg,w_a7067d1,True,True,,1050,450,RGB,False
1e246b8da.jpg,w_be1f602,True,True,,1050,450,RGB,False
1e29532df.jpg,w_9c506f6,True,True,,1050,584,RGB,False
1e2c317a7.jpg,new_whale,True,True,,1050,631,RGB,False
1e2f9b457.jpg,new_whale,True,True,,1050,312,RGB,False
1e305701a.jpg,new_whale,True,True,,700,500,L,True
1e38164a7.jpg,new_whale,True,True,,1050,529,RGB,False
1e38ba8e7.jpg,w_ed1df50,True,True,,1050,700,RGB,False
1e38e1550.jpg,w_6cda039,True,True,,1050,450,RGB,False
1e3f3af7f.jpg,w_1a70f3a,True,True,,1050,700,RGB,False
1e44b642c.jpg,w_fc6dd24,True,True,,5959,695,L,True
1e44fc47a.jpg,new_whale,True,True,,879,584,RGB,False
1e4617d24.jpg,new_whale,True,True,,1050,600,RGB,False
1e49df4d4.jpg,w_09bd7e8,True,True,,687,295,RGB,False
1e4b4581c.jpg,w_efbdcbc,True,True,,1050,600,RGB,False
1e4b60cdd.jpg,w_e2372d6,True,True,,578,331,RGB,False
1e4b8c2cf.jpg,new_whale,True,True,,1050,805,RGB,False
1e4dfe5d2.jpg,w_2f1488c,True,True,,1050,323,RGB,False
1e4e80b25.jpg,w_2902e69,True,True,,1050,899,RGB,False
1e51290a9.jpg,new_whale,True,True,,1050,450,RGB,False
1e5296b34.jpg,w_d9f8641,True,True,,1050,330,RGB,False
1e555128e.jpg,w_b330c85,True,True,,1050,450,RGB,False
1e55ac126.jpg,new_whale,True,True,,1006,538,L,True
1e58763df.jpg,new_whale,True,True,,1050,411,RGB,False
1e592515e.jpg,w_be1dbc1,True,True,,1050,525,RGB,False
1e5c68b0c.jpg,new_whale,True,True,,1050,282,RGB,False
1e5e7b47a.jpg,new_whale,True,True,,1238,592,L,True
1e603228d.jpg,new_whale,True,True,,425,219,L,True
1e6555ae4.jpg,w_a053e56,True,True,,1050,700,RGB,False
1e65fef55.jpg,new_whale,True,True,,1050,136,RGB,False
1e6952f12.jpg,new_whale,True,True,,700,500,L,True
1e69ad0e3.jpg,w_a33ed90,True,True,,1050,435,RGB,False
1e6a260b7.jpg,w_3c4b1d0,True,True,,1050,525,RGB,False
1e6a774fa.jpg,w_6b1d160,True,True,,1050,425,RGB,False
1e7271c12.jpg,w_e2a09d4,True,True,,1050,445,RGB,False
1e73ca94a.jpg,w_1d0830e,True,True,,1050,700,RGB,False
1e73f3ede.jpg,w_186d294,True,True,,1050,422,RGB,False
1e762d038.jpg,w_f5bf6df,True,True,,1050,395,RGB,False
1e78cdeb7.jpg,w_ec32fa6,True,True,,932,533,RGB,False
1e795c3d3.jpg,w_9f02ca1,True,True,,1050,702,RGB,False
1e7a69eb8.jpg,w_ed29ffe,True,True,,1050,379,RGB,False
1e7d9a510.jpg,w_8799716,True,True,,1050,975,RGB,False
1e85fdd1a.jpg,new_whale,True,True,,1050,287,RGB,False
1e8b51160.jpg,new_whale,True,True,,1050,525,RGB,False
1e8c1aa9f.jpg,new_whale,True,True,,700,500,L,True
1e8eec843.jpg,w_8f1069a,True,True,,756,504,RGB,False
1e8f91b2c.jpg,new_whale,True,True,,1050,525,RGB,False
1e9244dbe.jpg,new_whale,True,True,,1050,298,RGB,False
